"Core","Date","Transect","Position_m","Species","DBH_cm","Straw","Board","Notes","Year","Width_mm"
"20","9/21/14","T5",30,"PIMA",4.3,18,3,"",1947,0.559415766670909
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2012,0.535627669188215
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2011,0.794380261587613
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2013,0.726771628505129
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2008,0.699262468605316
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2007,0.473688716352836
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2010,1.0863319014003
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2009,0.720000000000002
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2004,0.827067107313548
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2003,0.954148835350125
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2006,0.721223959668565
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2005,0.720225659081927
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2000,0.615503858639407
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1999,0.466000000000001
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1998,0.507999999999999
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1997,0.685248130241886
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1996,0.636387460592994
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1995,0.466472935978069
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1994,0.762
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1993,0.784179826315367
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2001,0.659018209156622
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1992,0.551678348315394
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1991,0.602399369189577
"201","9/24/14","T9",70,"BEPA",18,201,23,"",2002,0.868253995095905
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1985,1.249
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1988,0.575458947275998
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1987,0.784179826315367
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1986,0.848417350129051
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1990,0.571
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1984,0.932945871956139
"201","9/24/14","T9",70,"BEPA",18,201,23,"",1989,0.593
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1999,0.161245154965971
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1998,0.17042593699317
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2009,0.148
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2008,0.169
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2007,0.212
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1997,0.154120083052144
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1996,0.148
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2004,0.105999999999998
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2003,0.128724512040251
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2002,0.105
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2001,0.126999999999999
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2000,0.171292148097919
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1986,0.508433869839529
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1985,0.507999999999999
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1984,0.592372349118359
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1983,0.423520955797937
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1995,0.149000000000001
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1994,0.215139489634053
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1993,0.241366940569745
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1992,0.233000000000001
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1991,0.17042593699317
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1990,0.17141761869773
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1989,0.402601539987117
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1988,0.487452561794481
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1987,0.61543480564557
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2013,0.213037555374633
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2012,0.126999999999999
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2011,0.212
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2010,0.24162988225797
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1971,0.402601539987119
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1970,0.762317519148026
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1969,0.814956440553726
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2006,0.148
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",2005,0.236755147779304
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1967,0.698
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1966,0.704149131931582
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1965,0.912247773359848
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1964,0.635347149202702
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1963,0.783
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1962,0.932236557961551
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1974,0.529416660108085
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1973,0.529
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1972,0.596443626841632
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1980,0.614000000000001
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1979,0.487452561794479
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1982,0.467888875695928
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1981,0.659018209156622
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1976,0.487452561794479
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1975,0.699262468605316
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1978,0.467888875695928
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1977,0.530744759748035
"202","9/24/14","T9",70,"BEPA",15.3,201,23,"",1968,1.04230225942382
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1967,0.719
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1970,0.699315379496261
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1969,1.16475748548786
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1968,0.847
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1966,0.784000000000001
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1996,0.254000000000001
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1965,0.868016704908379
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1964,0.596443626841632
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1997,0.128724512040247
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2005,0.265363901086791
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2004,0.154120083052144
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2003,0.216120336849636
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2002,0.142214626533281
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2001,0.180360749610326
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2000,0.228405341443671
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1999,0.113088460949824
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1998,0.153652204670158
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1983,0.317
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1982,0.404188075034381
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1981,0.535785404803079
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1980,0.659114557569472
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2006,0.194586741583283
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1976,0.678000000000001
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1975,0.507999999999999
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1974,0.340724228665941
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1973,0.275230812228573
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1972,0.405182674851727
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1971,0.359
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2013,0.153844076909057
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2012,0.170299735760218
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2011,0.154806330619908
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2010,0.170672200431117
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2009,0.161245154965971
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2008,0.282124086174859
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",2007,0.134714512952392
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1993,0.0875556965593911
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1992,0.148
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1991,0.295999999999999
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1990,0.170299735760218
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1989,0.29781370015498
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1988,0.302839891691963
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1987,0.191000000000003
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1986,0.169
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1985,0.339649819667255
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1984,0.233000000000001
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1978,0.508433869839531
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1995,0.213037555374633
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1994,0.148
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1979,0.593
"203","9/24/14","T9",70,"BEPA",4.8,201,23,"",1977,0.655999999999999
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2003,0.679362200891394
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2010,0.518941229813164
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2009,0.700837356310293
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2008,0.92574294488265
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2007,0.635347149202703
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2006,0.50973326358008
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2005,0.282349074728428
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2004,0.365470929076448
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1990,0.78412562768985
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1989,0.742189328945115
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1988,0.597929761761363
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2013,0.48889467168297
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2012,0.467888875695929
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2011,0.338999999999999
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1984,0.931946886898604
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1997,0.974
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1996,0.766726157112171
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1995,0.529416660108085
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1994,0.467888875695929
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1993,0.718999999999999
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1992,0.961424984073121
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1991,0.635347149202701
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1999,0.640663718342158
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2002,0.846
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2001,0.874327741753627
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",2000,0.550000000000001
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1987,0.380999999999999
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1998,0.720000000000001
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1985,0.741
"204","9/24/14","T9",70,"BEPA",20.9,201,23,"",1986,0.742246589753028
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2012,0.466000000000001
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2006,0.912178162422232
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2013,0.826068399105061
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2008,0.889000000000003
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2011,0.808376150068764
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2010,0.974248428276895
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2009,0.805096267535751
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2004,0.952231589478106
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2007,0.743673315374432
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",1998,1.01686773967906
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2005,0.974
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2000,1.10020043628422
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",1999,0.95323134652612
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2003,1.08085567954283
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",1997,0.973906052964042
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",1996,0.974226359733712
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",1995,0.931
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2002,1.2281795471347
"205","9/24/14","T9",60,"PIMA",11.5,205,23,"",2001,0.764599895370121
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2012,0.47368871635284
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1998,0.406906623195053
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2013,0.402000000000001
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2000,0.662815962390768
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1999,0.591087979915003
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1996,0.422537572293874
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1995,0.55359642339885
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1994,0.360000000000001
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1993,0.340724228665939
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1992,0.299954996624494
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1991,0.423520955797939
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1990,0.575569283405568
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1989,0.700837356310293
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1988,0.594485491833064
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1987,1.0006303013601
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1986,0.553711116016285
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1985,0.488937623833552
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1984,0.575458947275998
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1983,0.616331891110625
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1982,0.925559830589034
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1981,0.832773678738708
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1980,0.431455675591364
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1979,0.530744759748036
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1978,0.599060931792418
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2002,0.703156454851976
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2001,0.709417366576263
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2009,0.461806236423895
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2008,0.360000000000003
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2011,0.402548133767877
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2010,0.253999999999998
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2005,0.257449024080494
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2004,0.317694822117075
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2007,0.466472935978067
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2006,0.532738209630208
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",2003,0.320894063516297
"206","9/24/14","T9",60,"PIMA",14.1,205,23,"",1997,0.580755542375619
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2011,0.74490334943535
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2010,0.529416660108085
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2013,0.621742712060221
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2012,0.615503858639405
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",1997,1.33564403940571
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",1995,1.2706942984054
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2009,0.381
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2008,0.813968672615845
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",1996,1.46163264878697
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2006,1.15003391254345
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2005,0.404188075034382
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2004,0.65734313718179
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2003,0.828399058425347
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2002,0.550400763080867
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2001,0.718999999999999
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2000,1.12219650685609
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",1999,1.3971578293092
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",1998,0.91201425427457
"207","9/24/14","T9",60,"PIMA",10.4,205,23,"",2007,0.95323134652612
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2000,0.699323244286932
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2013,0.401294156448857
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2012,0.638217047719662
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2009,0.404293210430251
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2008,0.53951552340966
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2007,0.494191258522447
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2006,0.298964880880682
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2005,0.431455675591364
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2004,0.445
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2003,0.44449634419194
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2002,0.447072701023
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2001,0.748402298232708
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1987,0.640663718342158
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1999,0.488807733163051
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1998,0.636387460592994
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1997,0.70402911871598
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1996,0.508476154799811
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1995,0.551678348315392
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1994,0.46647293597807
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1993,0.783309006714464
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1992,0.550400763080866
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1991,0.661356182400981
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1990,0.806147629159821
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1989,0.487811438980268
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1988,0.742246589753028
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2011,0.523634414453442
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",2010,0.426075110749266
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1986,0.445
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1985,0.698315831125144
"208","9/24/14","T9",60,"BEPA",18.1,205,23,"",1984,0.72
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2004,0.324180505274452
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1998,1.01111522587685
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1997,0.683915930506082
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1996,0.720000000000001
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2003,0.535785404803079
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1994,0.318
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1993,0.404188075034384
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1992,0.362441719452934
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1995,0.700837356310293
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1990,0.571386034131041
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2002,0.402000000000001
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2001,0.764599895370122
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1991,0.407062648740953
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1986,0.424
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1985,0.613359600886789
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1984,0.721223959668562
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1983,0.551601305292146
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1982,0.72
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1981,0.699
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1980,0.931946886898604
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2006,0.783000000000001
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2005,0.550400763080867
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2013,0.390366494463857
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1989,0.466
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1988,0.275
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1987,0.380999999999999
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2009,0.617326493842603
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2012,0.212
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2011,0.338000000000001
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2010,0.550999999999998
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2008,0.425179961898487
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2007,0.381
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",2000,0.426075110749266
"209","9/24/14","T9",60,"BEPA",18.3,205,24,"",1999,0.635
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2013,0.210999999999999
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2012,0.191000000000003
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2011,0.274999999999999
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2010,0.212
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2009,0.233944437847965
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2008,0.169
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2007,0.236755147779305
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2006,0.29674399741191
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2005,0.318000000000001
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2004,0.323396042028965
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2003,0.380999999999997
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2002,0.404188075034384
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2001,0.602399369189577
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",2000,0.636387460592994
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",1999,0.466000000000001
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",1998,0.744865759717817
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",1997,0.830361969264006
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",1996,0.652019171497282
"21","9/21/14","T5",30,"PIMA",3.9,18,3,"",1995,0.636833573235581
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2011,0.529
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2013,1.29322271863744
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2012,0.617326493842599
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1997,1.00925021674508
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1996,1.08089638726383
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1999,0.952970618644667
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1998,0.731114902050287
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1994,1.44144961757253
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1993,1.65155986873016
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1992,1.31813239092285
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1991,0.808376150068766
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1990,0.644772828211611
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1989,0.486
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1988,0.518941229813165
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",1987,0.82847570875675
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2008,0.477903756001144
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2007,0.727760949763038
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2010,0.995886037656917
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2009,0.766726157112173
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2004,0.614359015560121
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2003,0.598919861083267
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2006,0.656000000000002
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2005,0.93199248924012
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2000,0.895297157372904
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2002,0.700927956355003
"210","9/24/14","T9",50,"PIMA",16.2,210,24,"",2001,0.719999999999999
