LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347869,,,632,Soil water availibility,Edaphic,Wet,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347870,,,772,Age of the stand,StandAge,12,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347874,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",1918,Specific leaf area based on hemisurface leaf area,HSLA (m2/kg),5.099949457,m2/kg,Single,,,,5.099949457,mm2 mg-1,,,0.538176,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347875,,,766,Exposition: Position of plant in the canopy,Position ,top,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347876,,,1415,Leaf age at measurement,Leaf Age,2-5 years,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347877,,,696,Measurement year,Measurement date,2001,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347878,,,235,Comment,Leaf area measurement ,scanned at 800 DPI,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347879,,,61,Altitude,Elevation,150,m,Single,,,,150,m,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347880,,,1916,Soil texture,Soil texture,clay soil,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320103,9347881,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",12,Specific leaf area (SLA),SLA (m2/kg),3.377449972,m2/kg,Single,,,,3.377449972,mm2 mg-1,,,2.1462,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347882,,,112,Location Site ID,Site,W1989,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347883,,,59,Latitude,Lat,55.90487,,,,,,55.90487,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347884,,,60,Longitude,Long,-98.97767,,,,,,-98.97767,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347885,,,632,Soil water availibility,Edaphic,Wet,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347886,,,772,Age of the stand,StandAge,12,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347890,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",1918,Specific leaf area based on hemisurface leaf area,HSLA (m2/kg),5.662449454,m2/kg,Single,,,,5.662449454,mm2 mg-1,,,0.330763,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347891,,,766,Exposition: Position of plant in the canopy,Position ,top,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347892,,,1415,Leaf age at measurement,Leaf Age,current year,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347893,,,696,Measurement year,Measurement date,2001,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347894,,,235,Comment,Leaf area measurement ,scanned at 800 DPI,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347895,,,61,Altitude,Elevation,150,m,Single,,,,150,m,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347896,,,1916,Soil texture,Soil texture,clay soil,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320104,9347897,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",12,Specific leaf area (SLA),SLA (m2/kg),3.749966526,m2/kg,Single,,,,3.749966526,mm2 mg-1,,,1.99605,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347898,,,112,Location Site ID,Site,W1989,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347899,,,59,Latitude,Lat,55.90487,,,,,,55.90487,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347900,,,60,Longitude,Long,-98.97767,,,,,,-98.97767,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347901,,,632,Soil water availibility,Edaphic,Wet,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347902,,,772,Age of the stand,StandAge,12,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347906,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",1918,Specific leaf area based on hemisurface leaf area,HSLA (m2/kg),7.196429013,m2/kg,Single,,,,7.196429013,mm2 mg-1,,,1.18569,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347907,,,766,Exposition: Position of plant in the canopy,Position ,bottom,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347908,,,1415,Leaf age at measurement,Leaf Age,2-5 years,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347909,,,696,Measurement year,Measurement date,2001,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347910,,,235,Comment,Leaf area measurement ,scanned at 800 DPI,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347911,,,61,Altitude,Elevation,150,m,Single,,,,150,m,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347912,,,1916,Soil texture,Soil texture,clay soil,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320105,9347913,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",12,Specific leaf area (SLA),SLA (m2/kg),4.765847029,m2/kg,Single,,,,4.765847029,mm2 mg-1,,,1.65202,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347914,,,112,Location Site ID,Site,W1989,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347915,,,59,Latitude,Lat,55.90487,,,,,,55.90487,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347916,,,60,Longitude,Long,-98.97767,,,,,,-98.97767,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347917,,,632,Soil water availibility,Edaphic,Wet,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347918,,,772,Age of the stand,StandAge,12,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347922,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",1918,Specific leaf area based on hemisurface leaf area,HSLA (m2/kg),7.66433243,m2/kg,Single,,,,7.66433243,mm2 mg-1,,,1.47051,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347923,,,766,Exposition: Position of plant in the canopy,Position ,bottom,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347924,,,1415,Leaf age at measurement,Leaf Age,current year,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347925,,,696,Measurement year,Measurement date,2001,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347926,,,235,Comment,Leaf area measurement ,scanned at 800 DPI,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347927,,,61,Altitude,Elevation,150,m,Single,,,,150,m,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347928,,,1916,Soil texture,Soil texture,clay soil,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320106,9347929,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",12,Specific leaf area (SLA),SLA (m2/kg),5.075716841,m2/kg,Single,,,,5.075716841,mm2 mg-1,,,1.56163,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347930,,,112,Location Site ID,Site,W1989,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347931,,,59,Latitude,Lat,55.90487,,,,,,55.90487,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347932,,,60,Longitude,Long,-98.97767,,,,,,-98.97767,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347933,,,632,Soil water availibility,Edaphic,Wet,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347934,,,772,Age of the stand,StandAge,12,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347938,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",1918,Specific leaf area based on hemisurface leaf area,HSLA (m2/kg),6.482761154,m2/kg,Single,,,,6.482761154,mm2 mg-1,,,0.713473,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347939,,,766,Exposition: Position of plant in the canopy,Position ,middle,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347940,,,1415,Leaf age at measurement,Leaf Age,2-5 years,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347941,,,696,Measurement year,Measurement date,2001,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347942,,,235,Comment,Leaf area measurement ,scanned at 800 DPI,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347943,,,61,Altitude,Elevation,150,m,Single,,,,150,m,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347944,,,1916,Soil texture,Soil texture,clay soil,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320107,9347945,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",12,Specific leaf area (SLA),SLA (m2/kg),4.293219307,m2/kg,Single,,,,4.293219307,mm2 mg-1,,,1.8019,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347946,,,112,Location Site ID,Site,W1989,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347947,,,59,Latitude,Lat,55.90487,,,,,,55.90487,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347948,,,60,Longitude,Long,-98.97767,,,,,,-98.97767,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347949,,,632,Soil water availibility,Edaphic,Wet,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347950,,,772,Age of the stand,StandAge,12,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347954,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",1918,Specific leaf area based on hemisurface leaf area,HSLA (m2/kg),7.02884737,m2/kg,Single,,,,7.02884737,mm2 mg-1,,,1.07915,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347955,,,766,Exposition: Position of plant in the canopy,Position ,middle,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347956,,,1415,Leaf age at measurement,Leaf Age,current year,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347957,,,696,Measurement year,Measurement date,2001,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347958,,,235,Comment,Leaf area measurement ,scanned at 800 DPI,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347959,,,61,Altitude,Elevation,150,m,Single,,,,150,m,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347960,,,1916,Soil texture,Soil texture,clay soil,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320108,9347961,11,"Leaf area per leaf dry mass (specific leaf area, SLA)",12,Specific leaf area (SLA),SLA (m2/kg),4.654865808,m2/kg,Single,,,,4.654865808,mm2 mg-1,,,1.68584,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320109,9347962,,,112,Location Site ID,Site,W1989,,,,,,,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
Bond-Lamberty,Benjamin,156,Plant Traits of Canadian Forests,Picea mariana,41927,Picea mariana,1320109,9347963,,,59,Latitude,Lat,55.90487,,,,,,55.90487,,,,,"Bond-Lamberty, B., C. Wang, and S. T. Gower (2002), Leaf area dynamics of a boreal black spruce fire chronosequence, Tree Physiol., 22(14), 993-1001."
